epoch,dataset,atten_masks,train_acc,train_f1_score,train_recall,train_precision,train_loss,test_acc,test_f1_score,test_recall,test_precision,test_loss,train_num,train_tp,train_fp,train_tn,train_fn,test_num,test_tp,test_fp,test_tn,test_fn
47,7,7,85.3929,84.1126,77.3339,92.1937,41922.80200195,91.3015,66.8002,75.6236,59.8206,2362.88024139,121318.0000,46910.0000,3972.0000,56687.0000,13749.0000,7622.0000,667.0000,448.0000,6292.0000,215.0000
48,7,7,85.4432,84.2082,77.6224,92.0150,41729.53260803,91.1309,66.5015,76.0771,59.0669,2425.32074356,121318.0000,47085.0000,4086.0000,56573.0000,13574.0000,7622.0000,671.0000,465.0000,6275.0000,211.0000
49,7,7,85.4424,84.3977,78.7468,90.9224,41817.52658081,90.3306,64.8880,77.2109,55.9573,2785.85691071,121318.0000,47767.0000,4769.0000,55890.0000,12892.0000,7622.0000,681.0000,536.0000,6204.0000,201.0000
50,7,7,85.4605,84.2361,77.6933,91.9822,41629.34620667,91.0653,66.3038,75.9637,58.8235,2444.31936264,121318.0000,47128.0000,4108.0000,56551.0000,13531.0000,7622.0000,670.0000,469.0000,6271.0000,212.0000
51,7,7,85.4482,84.3154,78.2258,91.4330,41577.03181458,90.6849,65.5005,76.4172,57.3129,2634.20020294,121318.0000,47451.0000,4446.0000,56213.0000,13208.0000,7622.0000,674.0000,502.0000,6238.0000,208.0000
52,7,7,85.4861,84.2693,77.7510,91.9805,41371.88796997,91.0916,66.3695,75.9637,58.9270,2455.84133720,121318.0000,47163.0000,4112.0000,56547.0000,13496.0000,7622.0000,670.0000,467.0000,6273.0000,212.0000
53,7,7,85.4951,84.2585,77.6389,92.1120,41320.63481140,91.2097,66.6335,75.8503,59.4139,2408.18517685,121318.0000,47095.0000,4033.0000,56626.0000,13564.0000,7622.0000,669.0000,457.0000,6283.0000,213.0000
54,7,7,85.4861,84.3807,78.4088,91.3372,41358.70143127,90.6849,65.6341,76.8707,57.2635,2646.37880707,121318.0000,47562.0000,4511.0000,56148.0000,13097.0000,7622.0000,678.0000,506.0000,6234.0000,204.0000
55,7,7,85.4671,84.3762,78.4846,91.2240,41419.54995728,90.5668,65.3494,76.8707,56.8315,2714.89313889,121318.0000,47608.0000,4580.0000,56079.0000,13051.0000,7622.0000,678.0000,515.0000,6225.0000,204.0000
56,7,7,85.5199,84.3229,77.8846,91.9216,41092.11466980,91.0653,66.4367,76.4172,58.7620,2486.78078079,121318.0000,47244.0000,4152.0000,56507.0000,13415.0000,7622.0000,674.0000,473.0000,6267.0000,208.0000
57,7,7,85.5174,84.4002,78.3561,91.4548,41139.32441711,90.7636,65.7254,76.5306,57.5939,2619.00000381,121318.0000,47530.0000,4441.0000,56218.0000,13129.0000,7622.0000,675.0000,497.0000,6243.0000,207.0000
58,7,7,85.5487,84.3333,77.7906,92.0776,40987.17622375,91.1965,66.6667,76.0771,59.3280,2462.62193680,121318.0000,47187.0000,4060.0000,56599.0000,13472.0000,7622.0000,671.0000,460.0000,6280.0000,211.0000
59,7,7,85.5413,84.2330,77.2433,92.6135,41349.53486633,91.5901,67.4454,75.2834,61.0856,2237.38932800,121318.0000,46855.0000,3737.0000,56922.0000,13804.0000,7622.0000,664.0000,423.0000,6317.0000,218.0000
0,8,8,64.8939,61.0239,54.9646,68.5845,80161.88699341,72.1333,29.7619,51.0204,21.0084,4897.03245926,121318.0000,33341.0000,15272.0000,45387.0000,27318.0000,7622.0000,450.0000,1692.0000,5048.0000,432.0000
1,8,8,67.5506,68.5479,70.7216,66.5039,73123.61636353,65.2716,31.7256,69.7279,20.5342,4790.64234161,121318.0000,42899.0000,21607.0000,39052.0000,17760.0000,7622.0000,615.0000,2380.0000,4360.0000,267.0000
2,8,8,70.2493,69.8605,68.9593,70.7855,70110.13687134,71.6610,35.3680,67.0068,24.0244,4285.79494095,121318.0000,41830.0000,17264.0000,43395.0000,18829.0000,7622.0000,591.0000,1869.0000,4871.0000,291.0000
3,8,8,73.9288,74.5631,76.4223,72.7922,65854.71244812,72.3432,38.3265,74.2630,25.8281,4272.59241867,121318.0000,46357.0000,17327.0000,43332.0000,14302.0000,7622.0000,655.0000,1881.0000,4859.0000,227.0000
4,8,8,77.3249,77.3284,77.3405,77.3163,61263.37503052,77.1582,43.1232,74.8299,30.2891,3832.31416321,121318.0000,46914.0000,13764.0000,46895.0000,13745.0000,7622.0000,660.0000,1519.0000,5221.0000,222.0000
5,8,8,78.5498,77.9651,75.8964,80.1497,59164.98434448,80.3464,46.5763,74.0363,33.9750,3632.55734253,121318.0000,46038.0000,11402.0000,49257.0000,14621.0000,7622.0000,653.0000,1269.0000,5471.0000,229.0000
6,8,8,79.2183,78.6397,76.5097,80.8917,57858.76814270,81.0942,47.7330,74.6032,35.0933,3618.92792892,121318.0000,46410.0000,10963.0000,49696.0000,14249.0000,7622.0000,658.0000,1217.0000,5523.0000,224.0000
7,8,8,79.8513,78.8985,75.3359,82.8147,56712.27986145,83.4033,50.7591,73.9229,38.6485,3454.18800354,121318.0000,45698.0000,9483.0000,51176.0000,14961.0000,7622.0000,652.0000,1035.0000,5705.0000,230.0000
8,8,8,80.3071,79.1248,74.6435,84.1786,55638.34533691,84.5054,52.2442,73.2426,40.6034,3311.55028534,121318.0000,45278.0000,8510.0000,52149.0000,15381.0000,7622.0000,646.0000,945.0000,5795.0000,236.0000
9,8,8,80.7465,79.3080,73.7945,85.7118,54738.14866638,86.0404,54.5299,72.3356,43.7586,3145.82447815,121318.0000,44763.0000,7462.0000,53197.0000,15896.0000,7622.0000,638.0000,820.0000,5920.0000,244.0000
10,8,8,80.8685,79.8524,75.8255,84.3311,54044.82945251,84.6366,52.8393,74.3764,40.9744,3399.88994980,121318.0000,45995.0000,8546.0000,52113.0000,14664.0000,7622.0000,656.0000,945.0000,5795.0000,226.0000
11,8,8,81.3144,79.9189,74.3649,86.3694,53045.21672058,86.6964,55.9513,73.0159,45.3521,3103.83472824,121318.0000,45109.0000,7119.0000,53540.0000,15550.0000,7622.0000,644.0000,776.0000,5964.0000,238.0000
12,8,8,81.4801,80.3831,75.8882,85.4441,52445.81594849,85.6599,54.6661,74.7166,43.1001,3248.20104599,121318.0000,46033.0000,7842.0000,52817.0000,14626.0000,7622.0000,659.0000,870.0000,5870.0000,223.0000
13,8,8,81.9483,80.6232,75.1100,87.0099,51491.62759399,86.8932,56.2801,72.9025,45.8304,3023.28072357,121318.0000,45561.0000,6802.0000,53857.0000,15098.0000,7622.0000,643.0000,760.0000,5980.0000,239.0000
14,8,8,82.3118,81.2848,76.8245,86.2950,50702.92875671,86.3028,55.8376,74.8299,44.5344,3106.82189560,121318.0000,46601.0000,7401.0000,53258.0000,14058.0000,7622.0000,660.0000,822.0000,5918.0000,222.0000
15,8,8,82.8451,82.1126,78.7501,85.7751,50146.57131958,85.8043,55.6557,76.9841,43.5815,3206.51602936,121318.0000,47769.0000,7922.0000,52737.0000,12890.0000,7622.0000,679.0000,879.0000,5861.0000,203.0000
16,8,8,83.2358,82.4775,78.9083,86.3849,49351.58114624,86.3159,56.7399,77.5510,44.7351,3114.06199265,121318.0000,47865.0000,7544.0000,53115.0000,12794.0000,7622.0000,684.0000,845.0000,5895.0000,198.0000
17,8,8,83.6479,82.7780,78.5967,87.4292,48480.15634155,87.3130,58.5512,77.4376,47.0710,2965.63207817,121318.0000,47676.0000,6855.0000,53804.0000,12983.0000,7622.0000,683.0000,768.0000,5972.0000,199.0000
18,8,8,83.9101,82.6763,76.7883,89.5423,48169.17292786,89.3597,62.0851,75.2834,52.8242,2608.55598068,121318.0000,46579.0000,5440.0000,55219.0000,14080.0000,7622.0000,664.0000,593.0000,6147.0000,218.0000
19,8,8,84.1474,83.2410,78.7385,88.2896,47375.91716003,88.3102,60.4878,77.3243,49.6723,2850.66261482,121318.0000,47762.0000,6335.0000,54324.0000,12897.0000,7622.0000,682.0000,691.0000,6049.0000,200.0000
20,8,8,84.2736,83.3620,78.7946,88.4914,46861.43867493,88.3758,60.6222,77.3243,49.8538,2813.49464989,121318.0000,47796.0000,6216.0000,54443.0000,12863.0000,7622.0000,682.0000,686.0000,6054.0000,200.0000
21,8,8,84.4112,83.4838,78.7962,88.7645,46420.11642456,88.6513,61.2629,77.5510,50.6292,2805.71087837,121318.0000,47797.0000,6050.0000,54609.0000,12862.0000,7622.0000,684.0000,667.0000,6073.0000,198.0000
22,8,8,84.5942,83.5776,78.4039,89.4824,46054.44099426,89.2679,62.3389,76.7574,52.4806,2677.35945511,121318.0000,47559.0000,5590.0000,55069.0000,13100.0000,7622.0000,677.0000,613.0000,6127.0000,205.0000
23,8,8,84.6395,83.5023,77.7461,90.1790,46066.69363403,89.7533,63.3849,76.6440,54.0368,2501.81526184,121318.0000,47160.0000,5136.0000,55523.0000,13499.0000,7622.0000,676.0000,575.0000,6165.0000,206.0000
24,8,8,84.7665,83.8398,79.0320,89.2704,45521.31704712,89.0711,62.2222,77.7778,51.8519,2742.11713409,121318.0000,47940.0000,5762.0000,54897.0000,12719.0000,7622.0000,686.0000,637.0000,6103.0000,196.0000
25,8,8,84.8250,83.8732,78.9232,89.4858,45233.60649109,89.2941,62.6715,77.6644,52.5307,2725.05057335,121318.0000,47874.0000,5625.0000,55034.0000,12785.0000,7622.0000,685.0000,619.0000,6121.0000,197.0000
26,8,8,84.9511,83.8527,78.1483,90.4553,44938.79884338,89.9764,63.9623,76.8707,54.7658,2551.84148407,121318.0000,47404.0000,5002.0000,55657.0000,13255.0000,7622.0000,678.0000,560.0000,6180.0000,204.0000
27,8,8,84.9462,83.9467,78.7204,89.9164,44704.68711853,89.5041,62.9630,77.0975,53.2081,2684.34603500,121318.0000,47751.0000,5355.0000,55304.0000,12908.0000,7622.0000,680.0000,598.0000,6142.0000,202.0000
28,8,8,85.0195,83.9645,78.4401,90.3259,44567.78042603,89.8714,63.7218,76.8707,54.4141,2593.42430687,121318.0000,47581.0000,5096.0000,55563.0000,13078.0000,7622.0000,678.0000,568.0000,6172.0000,204.0000
29,8,8,85.0096,84.0331,78.8935,89.8890,44292.44094849,89.6353,63.3920,77.5510,53.6050,2707.57699013,121318.0000,47856.0000,5383.0000,55276.0000,12803.0000,7622.0000,684.0000,592.0000,6148.0000,198.0000
30,8,8,85.0063,84.0576,79.0550,89.7360,44168.40921021,89.4778,63.2447,78.2313,53.0769,2800.60253334,121318.0000,47954.0000,5485.0000,55174.0000,12705.0000,7622.0000,690.0000,610.0000,6130.0000,192.0000
31,8,8,85.0921,84.0820,78.7468,90.1928,43829.89520264,90.0157,64.2891,77.6644,54.8439,2719.88022614,121318.0000,47767.0000,5194.0000,55465.0000,12892.0000,7622.0000,685.0000,564.0000,6176.0000,197.0000
32,8,8,85.1696,84.0528,78.1665,90.8978,43867.51864624,90.4487,65.1007,76.9841,56.3953,2476.61602592,121318.0000,47415.0000,4748.0000,55911.0000,13244.0000,7622.0000,679.0000,525.0000,6215.0000,203.0000
33,8,8,84.9742,84.1259,79.6304,89.1594,44057.56243896,89.2417,62.8623,78.6848,52.3379,2986.50955963,121318.0000,48303.0000,5873.0000,54786.0000,12356.0000,7622.0000,694.0000,632.0000,6108.0000,188.0000
34,8,8,85.0179,84.0841,79.1507,89.6733,43692.70077515,89.5828,63.5110,78.3447,53.4003,2845.62607193,121318.0000,48012.0000,5529.0000,55130.0000,12647.0000,7622.0000,691.0000,603.0000,6137.0000,191.0000
35,8,8,85.2338,84.1292,78.2736,90.9317,43211.89045715,90.4356,65.1363,77.2109,56.3275,2549.29529953,121318.0000,47480.0000,4735.0000,55924.0000,13179.0000,7622.0000,681.0000,528.0000,6212.0000,201.0000
36,8,8,85.1968,84.1423,78.5473,90.5955,43178.34951782,90.2781,64.8649,77.5510,55.7457,2612.19945908,121318.0000,47646.0000,4946.0000,55713.0000,13013.0000,7622.0000,684.0000,543.0000,6197.0000,198.0000
37,8,8,85.2503,84.1582,78.3561,90.8882,42994.05271912,90.4356,65.2029,77.4376,56.3067,2572.64785194,121318.0000,47530.0000,4765.0000,55894.0000,13129.0000,7622.0000,683.0000,530.0000,6210.0000,199.0000
38,8,8,85.2932,84.2028,78.3907,90.9458,42896.18580627,90.4881,65.3607,77.5510,56.4822,2547.51899910,121318.0000,47551.0000,4734.0000,55925.0000,13108.0000,7622.0000,684.0000,527.0000,6213.0000,198.0000
39,8,8,85.3319,84.2771,78.6231,90.8073,42736.39306641,90.4093,65.2401,77.7778,56.1835,2650.69558525,121318.0000,47692.0000,4828.0000,55831.0000,12967.0000,7622.0000,686.0000,535.0000,6205.0000,196.0000
40,8,8,85.2998,84.3251,79.0814,90.3135,42738.34445190,90.0026,64.3592,78.0045,54.7771,2716.28394508,121318.0000,47970.0000,5145.0000,55514.0000,12689.0000,7622.0000,688.0000,568.0000,6172.0000,194.0000
41,8,8,85.2726,84.2827,78.9743,90.3561,42704.56318665,90.0813,64.5736,78.1179,55.0319,2763.36585808,121318.0000,47905.0000,5113.0000,55546.0000,12754.0000,7622.0000,689.0000,563.0000,6177.0000,193.0000
42,8,8,85.3550,84.2682,78.4467,91.0230,42433.05447388,90.6061,65.6759,77.6644,56.8937,2553.85882568,121318.0000,47585.0000,4693.0000,55966.0000,13074.0000,7622.0000,685.0000,519.0000,6221.0000,197.0000
43,8,8,85.3962,84.3516,78.7204,90.8505,42314.37364197,90.5405,65.5847,77.8912,56.6364,2617.12661362,121318.0000,47751.0000,4809.0000,55850.0000,12908.0000,7622.0000,687.0000,526.0000,6214.0000,195.0000
44,8,8,85.4440,84.3505,78.4566,91.2019,42223.47964478,90.8029,66.2169,77.8912,57.5859,2493.42404556,121318.0000,47591.0000,4591.0000,56068.0000,13068.0000,7622.0000,687.0000,506.0000,6234.0000,195.0000
45,8,8,85.3047,84.3726,79.3402,90.0867,42511.63029480,89.8845,64.2559,78.5714,54.3529,2787.20527267,121318.0000,48127.0000,5296.0000,55363.0000,12532.0000,7622.0000,693.0000,582.0000,6158.0000,189.0000
46,8,8,85.4399,84.3457,78.4500,91.1995,42249.30102539,90.7636,66.0886,77.7778,57.4539,2476.91513824,121318.0000,47587.0000,4592.0000,56067.0000,13072.0000,7622.0000,686.0000,508.0000,6232.0000,196.0000
47,8,8,85.4341,84.3643,78.5918,91.0520,41952.27113342,90.6717,65.9320,78.0045,57.0954,2558.21606827,121318.0000,47673.0000,4685.0000,55974.0000,12986.0000,7622.0000,688.0000,517.0000,6223.0000,194.0000
48,8,8,85.4696,84.4671,79.0155,90.7267,41891.85664368,90.4618,65.5287,78.3447,56.3162,2631.37493896,121318.0000,47930.0000,4899.0000,55760.0000,12729.0000,7622.0000,691.0000,536.0000,6204.0000,191.0000
49,8,8,85.2495,84.5641,80.8091,88.6850,43054.21322632,88.4414,61.4779,79.7052,50.0356,3117.65806580,121318.0000,49018.0000,6254.0000,54405.0000,11641.0000,7622.0000,703.0000,702.0000,6038.0000,179.0000
50,8,8,85.4581,84.3305,78.2621,91.4191,41903.39352417,90.9604,66.5372,77.6644,58.1988,2410.63050652,121318.0000,47473.0000,4456.0000,56203.0000,13186.0000,7622.0000,685.0000,492.0000,6248.0000,197.0000
51,8,8,85.4712,84.3711,78.4319,91.2834,41647.85357666,90.8161,66.1836,77.6644,57.6599,2491.65933609,121318.0000,47576.0000,4543.0000,56116.0000,13083.0000,7622.0000,685.0000,503.0000,6237.0000,197.0000
52,8,8,85.4795,84.3846,78.4682,91.2661,41586.49308777,90.7767,66.0878,77.6644,57.5147,2500.14855385,121318.0000,47598.0000,4555.0000,56104.0000,13061.0000,7622.0000,685.0000,506.0000,6234.0000,197.0000
53,8,8,85.4548,84.3032,78.1187,91.5512,41594.24763489,91.0785,66.8293,77.6644,58.6473,2405.30216026,121318.0000,47386.0000,4373.0000,56286.0000,13273.0000,7622.0000,685.0000,483.0000,6257.0000,197.0000
54,8,8,85.4284,84.4562,79.1737,90.4939,41585.13821411,90.2519,65.1991,78.9116,55.5467,2680.22824669,121318.0000,48026.0000,5045.0000,55614.0000,12633.0000,7622.0000,696.0000,557.0000,6183.0000,186.0000
55,8,8,85.4861,84.3890,78.4583,91.2896,41487.80805969,90.8554,66.3772,78.0045,57.7666,2461.10069466,121318.0000,47592.0000,4541.0000,56118.0000,13067.0000,7622.0000,688.0000,503.0000,6237.0000,194.0000
56,8,8,85.4861,84.4595,78.8803,90.8880,41351.10832214,90.5274,65.7495,78.5714,56.5253,2591.15332031,121318.0000,47848.0000,4797.0000,55862.0000,12811.0000,7622.0000,693.0000,533.0000,6207.0000,189.0000
57,8,8,85.4886,84.4362,78.7270,91.0382,41286.30294800,90.7242,66.0911,78.1179,57.2735,2582.19294930,121318.0000,47755.0000,4701.0000,55958.0000,12904.0000,7622.0000,689.0000,514.0000,6226.0000,193.0000
58,8,8,85.4770,84.4554,78.9050,90.8458,41230.43171692,90.5143,65.7183,78.5714,56.4792,2599.49389648,121318.0000,47863.0000,4823.0000,55836.0000,12796.0000,7622.0000,693.0000,534.0000,6206.0000,189.0000
59,8,8,85.4820,84.3244,78.0972,91.6306,41337.11108398,91.1441,67.1213,78.1179,58.8386,2374.23861313,121318.0000,47373.0000,4327.0000,56332.0000,13286.0000,7622.0000,689.0000,482.0000,6258.0000,193.0000
0,9,9,64.8898,61.0731,55.0850,68.5219,80181.04772949,71.5111,30.0902,53.1891,20.9793,4902.44628906,121318.0000,33414.0000,15350.0000,45309.0000,27245.0000,7617.0000,467.0000,1759.0000,4980.0000,411.0000
1,9,9,67.7410,68.0866,68.8241,67.3648,73279.22396851,66.4960,31.2500,66.0592,20.4658,4696.58062744,121318.0000,41748.0000,20225.0000,40434.0000,18911.0000,7617.0000,580.0000,2254.0000,4485.0000,298.0000
2,9,9,70.1767,69.5776,68.2075,71.0039,70482.36190796,71.3667,34.2081,64.5786,23.2663,4280.96296692,121318.0000,41374.0000,16896.0000,43763.0000,19285.0000,7617.0000,567.0000,1870.0000,4869.0000,311.0000
3,9,9,73.7607,73.7868,73.8604,73.7134,66304.84951782,73.7561,38.3595,70.8428,26.3002,4120.81150055,121318.0000,44803.0000,15977.0000,44682.0000,15856.0000,7617.0000,622.0000,1743.0000,4996.0000,256.0000
4,9,9,77.0529,76.9821,76.7454,77.2203,61814.47969055,77.3139,43.0455,74.3736,30.2876,3856.03671265,121318.0000,46553.0000,13733.0000,46926.0000,14106.0000,7617.0000,653.0000,1503.0000,5236.0000,225.0000
5,9,9,78.3050,77.2172,73.5307,81.2929,59677.30395508,82.0533,48.0426,71.9818,36.0525,3503.01474190,121318.0000,44603.0000,10264.0000,50395.0000,16056.0000,7617.0000,632.0000,1121.0000,5618.0000,246.0000
6,9,9,79.0757,78.1377,74.7853,81.8047,58267.08769226,82.2896,48.5311,72.4374,36.4888,3555.69293022,121318.0000,45364.0000,10090.0000,50569.0000,15295.0000,7617.0000,636.0000,1107.0000,5632.0000,242.0000
7,9,9,79.6897,78.5668,74.4506,83.1648,57123.85630798,83.7731,50.6390,72.2096,38.9914,3421.80343819,121318.0000,45161.0000,9142.0000,51517.0000,15498.0000,7617.0000,634.0000,992.0000,5747.0000,244.0000
8,9,9,80.2016,78.6845,73.0840,85.2145,56116.63261414,85.8737,53.5004,70.5011,43.1058,3206.77672195,121318.0000,44332.0000,7692.0000,52967.0000,16327.0000,7617.0000,619.0000,817.0000,5922.0000,259.0000
9,9,9,80.6517,79.2947,74.0978,85.2755,55130.92985535,85.6374,53.4072,71.4123,42.6531,3267.75848389,121318.0000,44947.0000,7761.0000,52898.0000,15712.0000,7617.0000,627.0000,843.0000,5896.0000,251.0000
10,9,9,80.7432,79.6189,75.2271,84.5554,54490.28816223,84.8365,52.4496,72.5513,41.0703,3367.42294312,121318.0000,45632.0000,8335.0000,52324.0000,15027.0000,7617.0000,637.0000,914.0000,5825.0000,241.0000
11,9,9,81.2410,79.5496,72.9702,87.4331,53675.93919373,87.4229,56.3752,70.5011,46.9651,2967.76852989,121318.0000,44263.0000,6362.0000,54297.0000,16396.0000,7617.0000,619.0000,699.0000,6040.0000,259.0000
12,9,9,81.5147,80.2914,75.3079,85.9813,52690.60179138,86.2282,54.9592,72.8929,44.1075,3177.74291992,121318.0000,45681.0000,7448.0000,53211.0000,14978.0000,7617.0000,640.0000,811.0000,5928.0000,238.0000
13,9,9,81.9112,80.6008,75.1562,86.8958,51726.38967896,87.1340,56.6372,72.8929,46.3097,3026.32464600,121318.0000,45589.0000,6875.0000,53784.0000,15070.0000,7617.0000,640.0000,742.0000,5997.0000,238.0000
14,9,9,82.5920,81.5046,76.7124,86.9353,50706.07313538,87.0815,56.9177,74.0319,46.2304,3047.34539032,121318.0000,46533.0000,6993.0000,53666.0000,14126.0000,7617.0000,650.0000,756.0000,5983.0000,228.0000
15,9,9,82.9217,82.0880,78.2670,86.3012,50187.91366577,86.3988,56.3606,76.1959,44.7193,3134.76286125,121318.0000,47476.0000,7536.0000,53123.0000,13183.0000,7617.0000,669.0000,827.0000,5912.0000,209.0000
16,9,9,83.3009,82.5656,79.0831,86.3689,49568.84704590,86.6220,57.2746,77.7904,45.3218,3132.17511368,121318.0000,47971.0000,7571.0000,53088.0000,12688.0000,7617.0000,683.0000,824.0000,5915.0000,195.0000
17,9,9,83.5680,82.7619,78.8918,87.0312,48893.05902100,87.1603,58.3120,77.9043,46.5940,3010.90863609,121318.0000,47855.0000,7131.0000,53528.0000,12804.0000,7617.0000,684.0000,784.0000,5955.0000,194.0000
18,9,9,84.0081,82.8811,77.4246,89.1650,48433.91647339,89.0377,61.6092,76.3098,51.6577,2671.46116066,121318.0000,46965.0000,5707.0000,54952.0000,13694.0000,7617.0000,670.0000,627.0000,6112.0000,208.0000
19,9,9,84.0815,83.1759,78.6990,88.1930,47881.56634521,88.1843,60.2122,77.5626,49.2052,2830.51675415,121318.0000,47738.0000,6391.0000,54268.0000,12921.0000,7617.0000,681.0000,703.0000,6036.0000,197.0000
20,9,9,84.2332,83.2234,78.2143,88.9180,47372.73374939,88.9720,61.7834,77.3349,51.4394,2739.07519722,121318.0000,47444.0000,5913.0000,54746.0000,13215.0000,7617.0000,679.0000,641.0000,6098.0000,199.0000
21,9,9,84.3222,83.4335,78.9578,88.4471,46962.94612122,88.3419,60.6383,77.9043,49.6372,2857.05854607,121318.0000,47895.0000,6256.0000,54403.0000,12764.0000,7617.0000,684.0000,694.0000,6045.0000,194.0000
22,9,9,84.5167,83.5968,78.9083,88.8775,46639.08412170,88.6963,61.3034,77.6765,50.6310,2778.88027191,121318.0000,47865.0000,5990.0000,54669.0000,12794.0000,7617.0000,682.0000,665.0000,6074.0000,196.0000
23,9,9,84.6041,83.6000,78.4813,89.4328,46117.28990173,89.4053,62.7252,77.3349,52.7584,2698.18488503,121318.0000,47606.0000,5625.0000,55034.0000,13053.0000,7617.0000,679.0000,608.0000,6131.0000,199.0000
24,9,9,84.6387,83.6366,78.5143,89.4738,45828.21458435,89.4053,62.7939,77.5626,52.7498,2703.40147018,121318.0000,47626.0000,5603.0000,55056.0000,13033.0000,7617.0000,681.0000,610.0000,6129.0000,197.0000
25,9,9,84.6882,83.6717,78.4632,89.6210,45597.70735168,89.5234,63.0556,77.5626,53.1201,2668.45263290,121318.0000,47595.0000,5512.0000,55147.0000,13064.0000,7617.0000,681.0000,601.0000,6138.0000,197.0000
26,9,9,84.6775,83.7063,78.7171,89.3707,45377.99981689,89.3265,62.6550,77.6765,52.5019,2758.20296478,121318.0000,47749.0000,5679.0000,54980.0000,12910.0000,7617.0000,682.0000,617.0000,6122.0000,196.0000
27,9,9,84.7929,83.7633,78.4517,89.8463,45146.75630188,89.6678,63.3442,77.4487,53.5855,2643.91699791,121318.0000,47588.0000,5378.0000,55281.0000,13071.0000,7617.0000,680.0000,589.0000,6150.0000,198.0000
28,9,9,84.7962,83.8061,78.6825,89.6435,44906.43038940,89.5628,63.1433,77.5626,53.2447,2735.34783173,121318.0000,47728.0000,5514.0000,55145.0000,12931.0000,7617.0000,681.0000,598.0000,6141.0000,197.0000
29,9,9,84.7648,83.8355,79.0155,89.2817,44869.68855286,89.2083,62.4314,77.7904,52.1374,2926.33567047,121318.0000,47930.0000,5754.0000,54905.0000,12729.0000,7617.0000,683.0000,627.0000,6112.0000,195.0000
30,9,9,84.8745,83.8263,78.3940,90.0676,44355.09422302,89.9173,63.9098,77.4487,54.4000,2706.94283867,121318.0000,47553.0000,5244.0000,55415.0000,13106.0000,7617.0000,680.0000,570.0000,6169.0000,198.0000
31,9,9,84.8728,83.8882,78.7616,89.7286,44351.20153809,89.5891,63.2019,77.5626,53.3281,2776.23044586,121318.0000,47776.0000,5469.0000,55190.0000,12883.0000,7617.0000,681.0000,596.0000,6143.0000,197.0000
32,9,9,84.9421,83.8696,78.2934,90.3010,44040.99446106,90.1142,64.3297,77.3349,55.0689,2655.91324615,121318.0000,47492.0000,5101.0000,55558.0000,13167.0000,7617.0000,679.0000,554.0000,6185.0000,199.0000
33,9,9,84.9099,83.9041,78.6610,89.8960,44014.00244141,89.7466,63.5217,77.4487,53.8401,2759.02686691,121318.0000,47715.0000,5363.0000,55296.0000,12944.0000,7617.0000,680.0000,583.0000,6156.0000,198.0000
34,9,9,84.8168,83.9701,79.5348,88.9292,44506.73660278,88.7357,61.5591,78.2460,50.7386,3031.59518433,121318.0000,48245.0000,6006.0000,54653.0000,12414.0000,7617.0000,687.0000,667.0000,6072.0000,191.0000
35,9,9,85.0624,83.9583,78.1797,90.6594,43559.53744507,90.2980,64.7255,77.2210,55.7108,2618.51021957,121318.0000,47423.0000,4886.0000,55773.0000,13236.0000,7617.0000,678.0000,539.0000,6200.0000,200.0000
36,9,9,85.0607,83.9829,78.3313,90.5134,43465.90086365,90.2061,64.5437,77.3349,55.3834,2654.85450554,121318.0000,47515.0000,4980.0000,55679.0000,13144.0000,7617.0000,679.0000,547.0000,6192.0000,199.0000
37,9,9,85.0014,83.9863,78.6627,90.0829,43518.69033813,89.9042,63.8458,77.3349,54.3635,2729.49142265,121318.0000,47716.0000,5253.0000,55406.0000,12943.0000,7617.0000,679.0000,570.0000,6169.0000,199.0000
38,9,9,85.0863,84.0872,78.8078,90.1248,43398.35708618,89.9173,63.9098,77.4487,54.4000,2797.05511665,121318.0000,47804.0000,5238.0000,55421.0000,12855.0000,7617.0000,680.0000,570.0000,6169.0000,198.0000
39,9,9,85.1094,84.0270,78.3330,90.6137,43186.35281372,90.2586,64.6667,77.3349,55.5646,2618.24355125,121318.0000,47516.0000,4922.0000,55737.0000,13143.0000,7617.0000,679.0000,543.0000,6196.0000,199.0000
40,9,9,85.0690,84.1295,79.1490,89.7788,43362.07797241,89.6678,63.4464,77.7904,53.5686,2828.89953041,121318.0000,48011.0000,5466.0000,55193.0000,12648.0000,7617.0000,683.0000,592.0000,6147.0000,195.0000
41,9,9,85.2578,84.1432,78.2291,91.0247,42879.51872253,90.6656,65.6356,77.3349,57.0109,2513.48723602,121318.0000,47453.0000,4679.0000,55980.0000,13206.0000,7617.0000,679.0000,512.0000,6227.0000,199.0000
42,9,9,85.2289,84.1334,78.3247,90.8728,42762.74386597,90.5081,65.2571,77.3349,56.4422,2568.51986313,121318.0000,47511.0000,4772.0000,55887.0000,13148.0000,7617.0000,679.0000,524.0000,6215.0000,199.0000
43,9,9,85.1992,84.1691,78.6924,90.4653,42760.86399841,90.1799,64.5833,77.6765,55.2674,2724.42492485,121318.0000,47734.0000,5031.0000,55628.0000,12925.0000,7617.0000,682.0000,552.0000,6187.0000,196.0000
44,9,9,85.2322,84.1443,78.3709,90.8360,42624.53901672,90.5212,65.2885,77.3349,56.4892,2581.31875229,121318.0000,47539.0000,4796.0000,55863.0000,13120.0000,7617.0000,679.0000,523.0000,6216.0000,199.0000
