"predictions","Actual","predictions_type","AUC","Fold","Model"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",1,"training",0.854838709677419,1,"1Logistic Regression"
"0",0,"training",0.854838709677419,1,"1Logistic Regression"
"1",1,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"1",1,"testing",0.90625,1,"1Logistic Regression"
"1",1,"testing",0.90625,1,"1Logistic Regression"
"1",1,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"1",0,"testing",0.90625,1,"1Logistic Regression"
"1",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"1",1,"testing",0.90625,1,"1Logistic Regression"
"0",0,"testing",0.90625,1,"1Logistic Regression"
"1",0,"testing",0.90625,1,"1Logistic Regression"
"1",1,"testing",0.90625,1,"1Logistic Regression"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",1,"training",0.854838709677419,1,"2ridge"
"0",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",1,"training",0.854838709677419,1,"2ridge"
"1",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"training",0.854838709677419,1,"2ridge"
"0",1,"training",0.854838709677419,1,"2ridge"
"0",0,"training",0.854838709677419,1,"2ridge"
"1",1,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"1",0,"testing",0.739583333333333,1,"2ridge"
"1",1,"testing",0.739583333333333,1,"2ridge"
"0",1,"testing",0.739583333333333,1,"2ridge"
"0",1,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"1",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"1",1,"testing",0.739583333333333,1,"2ridge"
"0",0,"testing",0.739583333333333,1,"2ridge"
"1",0,"testing",0.739583333333333,1,"2ridge"
"1",1,"testing",0.739583333333333,1,"2ridge"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",1,"training",0.838709677419355,1,"3lasso"
"0",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",1,"training",0.838709677419355,1,"3lasso"
"1",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",0,"training",0.838709677419355,1,"3lasso"
"1",1,"training",0.838709677419355,1,"3lasso"
"0",1,"training",0.838709677419355,1,"3lasso"
"1",0,"training",0.838709677419355,1,"3lasso"
"1",1,"testing",0.59375,1,"3lasso"
"1",0,"testing",0.59375,1,"3lasso"
"1",0,"testing",0.59375,1,"3lasso"
"1",1,"testing",0.59375,1,"3lasso"
"0",1,"testing",0.59375,1,"3lasso"
"0",1,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"1",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"1",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"1",0,"testing",0.59375,1,"3lasso"
"1",1,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",0,"testing",0.59375,1,"3lasso"
"0",1,"testing",0.59375,1,"3lasso"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"0",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"0",0,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",1,"training",0.758064516129032,1,"4KNN"
"1",0,"training",0.758064516129032,1,"4KNN"
"1",1,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"1",1,"testing",0.604166666666667,1,"4KNN"
"1",1,"testing",0.604166666666667,1,"4KNN"
"1",1,"testing",0.604166666666667,1,"4KNN"
"0",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"0",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"0",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"0",0,"testing",0.604166666666667,1,"4KNN"
"0",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"0",0,"testing",0.604166666666667,1,"4KNN"
"0",1,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"1",0,"testing",0.604166666666667,1,"4KNN"
"1",1,"testing",0.604166666666667,1,"4KNN"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",1,"training",0.903225806451613,1,"5SVM"
"1",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"1",1,"training",0.903225806451613,1,"5SVM"
"0",1,"training",0.903225806451613,1,"5SVM"
"0",0,"training",0.903225806451613,1,"5SVM"
"0",1,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"1",1,"testing",0.520833333333333,1,"5SVM"
"0",1,"testing",0.520833333333333,1,"5SVM"
"0",1,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"1",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"0",1,"testing",0.520833333333333,1,"5SVM"
"0",0,"testing",0.520833333333333,1,"5SVM"
"1",0,"testing",0.520833333333333,1,"5SVM"
"0",1,"testing",0.520833333333333,1,"5SVM"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",1,"training",0.838709677419355,1,"6Decision Tree"
"1",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"training",0.838709677419355,1,"6Decision Tree"
"0",1,"training",0.838709677419355,1,"6Decision Tree"
"1",0,"training",0.838709677419355,1,"6Decision Tree"
"1",1,"testing",0.541666666666667,1,"6Decision Tree"
"1",0,"testing",0.541666666666667,1,"6Decision Tree"
"1",0,"testing",0.541666666666667,1,"6Decision Tree"
"1",1,"testing",0.541666666666667,1,"6Decision Tree"
"0",1,"testing",0.541666666666667,1,"6Decision Tree"
"0",1,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"1",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"1",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",1,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",0,"testing",0.541666666666667,1,"6Decision Tree"
"0",1,"testing",0.541666666666667,1,"6Decision Tree"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"0",0,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
"1",1,"training",1,1,"7Random Forest"
